src_ip,dst_ip,protocol,src_port,dst_port,packet_size,timestamp,inter_arrival_time,avg_packet_size,packet_size_variance,jitter,packets_per_second,bytes_per_second,concurrent_connections,failed_connections,retransmission_rate,src_port_entropy,dst_port_entropy,protocol_entropy,packet_size_entropy,slice_type,5qi,priority_level,max_delay_budget,gNB_id,amf_id,upf_id,nssai,tac,ran_ue_id,pdu_session_id,attack_type,is_malicious,attack_category,packet_size_ratio,connection_success_rate,traffic_intensity
192.168.197.218,10.5.142.37,17,32085,42,332.32129290095645,1768285119.653664,0.002497007205109401,332.32129290095645,118.00319647796182,0.0002978599554106322,400.4794211061105,133087.83900220925,60,8,0.09194301433233175,15.999977986052736,9.99859042974533,1.0,7.623543062145278,mMTC,9,15,1000,gNB_003,AMF_10,UPF_03,SST9-SD510,26820,7691865,4,DNS_Tunneling,1,tunneling,1.0,0.8666666666666667,0.13308783900220925
192.168.4.21,10.5.94.201,17,63088,654,780.0108310826786,1768238712.6536834,0.004506420099992557,780.0108310826786,44.53961829555696,0.0001526241822307889,221.9056319231426,173088.79637829744,58,15,0.12719795396830755,15.999977986052736,9.99859042974533,1.0,6.392627639173923,mMTC,9,15,1000,gNB_039,AMF_08,UPF_02,SST9-SD414,50710,2806868,11,DNS_Tunneling,1,tunneling,1.0,0.7413793103448276,0.17308879637829744
192.168.99.45,10.5.101.195,1,61285,556,400.9439044036365,1768246079.6537051,0.00484085332434793,400.9439044036365,155.05757630720382,0.0010969893783089027,206.5751496684113,82825.04706081841,43,11,0.06549430524162865,15.999977986052736,9.99859042974533,0.5,7.3527213912680285,URLLC,3,1,10,gNB_025,AMF_04,UPF_05,SST3-SD946,58392,2321604,3,DNS_Tunneling,1,tunneling,1.0,0.7441860465116279,0.0828250470608184
192.168.236.131,10.5.183.126,17,27895,877,771.1073956361067,1768204605.6537247,0.0023581826978891804,771.1073956361067,37.92497904361124,4.7754049276997614e-05,424.05535453003887,326992.2200372042,59,14,0.05778950853883343,15.999977986052736,9.99859042974533,1.0,6.4091899914404475,V2X,2,5,20,gNB_024,AMF_06,UPF_02,SST2-SD319,47123,2249417,15,DNS_Tunneling,1,tunneling,1.0,0.7627118644067796,0.32699222003720424
192.168.67.164,10.5.158.138,17,36896,568,542.3964219774191,1768263005.6537616,0.009164290691983807,542.3964219774191,117.24362039172729,0.0013017115370761853,109.119192484228,59185.85957251055,49,16,0.09414039968670286,15.999977986052736,9.99859042974533,1.0,6.916774134788378,URLLC,3,1,10,gNB_005,AMF_01,UPF_04,SST3-SD540,39064,8292561,5,DNS_Tunneling,1,tunneling,1.0,0.6734693877551021,0.059185859572510546
192.168.27.92,10.5.1.229,1,9342,9,313.0244342165192,1768214134.6537824,0.007914387549011687,313.0244342165192,76.54497148153064,0.0007009206724524197,126.35216481468304,39551.31490314854,56,14,0.06910826334451341,15.999977986052736,9.99859042974533,0.5,7.7098465201196715,mMTC,9,15,1000,gNB_035,AMF_06,UPF_01,SST9-SD997,55083,1120457,10,DNS_Tunneling,1,tunneling,1.0,0.75,0.03955131490314854
192.168.205.225,10.5.30.170,6,29687,623,793.0835108782944,1768283983.653802,0.007457488684369885,793.0835108782944,194.11298014177885,0.0004297245879576952,134.09339823684817,106347.26305928084,50,18,0.09594686436044646,15.999977986052736,9.99859042974533,1.0,6.368649008045473,mMTC,9,15,1000,gNB_048,AMF_04,UPF_04,SST9-SD908,20604,2091730,2,DNS_Tunneling,1,tunneling,1.0,0.64,0.10634726305928084
192.168.55.246,10.5.163.133,1,12916,138,699.0465556091159,1768262124.653823,0.003622793318187117,699.0465556091159,48.5218083531717,0.0002287968182110196,276.03009947595086,192957.89028310508,56,15,0.12445861483846173,15.999977986052736,9.99859042974533,0.5,6.550733255827833,URLLC,3,1,10,gNB_010,AMF_08,UPF_03,SST3-SD171,13509,9078896,6,DNS_Tunneling,1,tunneling,1.0,0.7321428571428572,0.1929578902831051
192.168.244.118,10.5.204.181,17,7402,556,491.46312597195083,1768254224.6538436,0.004162078338763232,491.46312597195083,10.807756027337442,0.000414816621056615,240.26457904133335,118081.18107598856,51,14,0.07809616855158108,15.999977986052736,9.99859042974533,1.0,7.059038619738711,mMTC,9,15,1000,gNB_010,AMF_07,UPF_03,SST9-SD800,55180,6225096,10,DNS_Tunneling,1,tunneling,1.0,0.7254901960784313,0.11808118107598856
192.168.79.119,10.5.80.4,17,17655,504,518.1569186793772,1768228127.653863,0.002058443632300713,518.1569186793772,97.26521004667498,0.00033245035806234933,485.80392696121805,251722.66587656597,49,17,0.1358962858524466,15.999977986052736,9.99859042974533,1.0,6.982732726324188,mMTC,9,15,1000,gNB_014,AMF_03,UPF_04,SST9-SD466,61851,1693440,14,DNS_Tunneling,1,tunneling,1.0,0.653061224489796,0.25172266587656594
192.168.161.94,10.5.0.126,6,55066,424,333.12013842357266,1768249233.6538827,0.003915133131822357,333.12013842357266,52.83207590726173,0.0007311805361351339,255.4191559597196,85085.26458933389,47,14,0.11976665884259552,15.999977986052736,9.99859042974533,1.0,7.6200792230354875,V2X,2,5,20,gNB_029,AMF_09,UPF_04,SST2-SD112,4706,9753735,4,DNS_Tunneling,1,tunneling,1.0,0.7021276595744681,0.0850852645893339
192.168.144.54,10.5.31.132,6,17500,412,529.0616241153974,1768202545.6539023,0.002114930413378396,529.0616241153974,212.35128649783954,0.00020882866963696224,472.82879553592363,250155.57049476294,49,17,0.09422378291813661,15.999977986052736,9.99859042974533,1.0,6.952686021712342,URLLC,3,1,10,gNB_026,AMF_02,UPF_01,SST3-SD519,60719,7400506,5,DNS_Tunneling,1,tunneling,1.0,0.653061224489796,0.25015557049476295
192.168.192.227,10.5.84.46,1,3707,843,242.98382725097267,1768257413.6539235,0.0036957467474780024,242.98382725097267,46.878051632866494,5.197106714859129e-07,270.5813109846895,65746.8825256455,40,21,0.06539742465385423,15.999977986052736,9.99859042974533,0.5,8.075261503522224,eMBB,6,10,300,gNB_010,AMF_04,UPF_01,SST6-SD858,57408,6053540,13,DNS_Tunneling,1,tunneling,1.0,0.475,0.0657468825256455
192.168.138.155,10.5.42.9,6,53917,135,204.02384637842212,1768263345.6539426,0.0041068957613402575,204.02384637842212,59.24684812281282,0.0003469830675407393,243.4929100011189,49678.36006430325,41,9,0.07527254479498036,15.999977986052736,9.99859042974533,1.0,8.327384011525877,IndustrialIoT,7,12,100,gNB_028,AMF_09,UPF_02,SST7-SD574,4271,4190651,1,DNS_Tunneling,1,tunneling,1.0,0.7804878048780488,0.04967836006430325
192.168.40.91,10.5.116.203,6,2670,640,729.3546114555174,1768242678.653981,0.004084620679500906,729.3546114555174,66.53728738540813,0.0006809128196533745,244.8207749176329,178561.16116628883,44,11,0.17715848112075544,15.999977986052736,9.99859042974533,1.0,6.4895013743192305,eMBB,6,10,300,gNB_010,AMF_10,UPF_02,SST6-SD827,21745,5518787,13,DNS_Tunneling,1,tunneling,1.0,0.75,0.17856116116628884
192.168.12.185,10.5.136.245,6,41382,220,361.67094109089555,1768244115.6540015,0.002680472675392713,361.67094109089555,57.70866476791136,0.0006939743960296627,373.0685297336565,134928.04624016827,38,19,0.13416433077309356,15.999977986052736,9.99859042974533,1.0,7.501444108785285,V2X,2,5,20,gNB_040,AMF_03,UPF_03,SST2-SD499,49505,5043401,10,DNS_Tunneling,1,tunneling,1.0,0.5,0.13492804624016827
192.168.187.186,10.5.35.142,17,23072,354,377.6214866907843,1768274686.6540227,0.0028106017313794976,377.6214866907843,40.06590743384896,2.467272673892174e-05,355.795696286425,134356.09978986258,56,9,0.08594927181971916,15.999977986052736,9.99859042974533,1.0,7.439180939787189,V2X,2,5,20,gNB_019,AMF_09,UPF_04,SST2-SD992,41665,4379827,8,DNS_Tunneling,1,tunneling,1.0,0.8392857142857143,0.13435609978986257
192.168.217.157,10.5.21.3,1,61637,631,509.7163815252137,1768206146.6540437,0.009332664122013043,509.7163815252137,69.58409639375901,7.105142441977364e-05,107.15053996653437,54616.38551021469,41,21,0.14074270332401825,15.999977986052736,9.99859042974533,0.5,7.006427076220104,URLLC,3,1,10,gNB_031,AMF_04,UPF_02,SST3-SD757,51228,8499209,5,DNS_Tunneling,1,tunneling,1.0,0.4878048780487805,0.05461638551021469
192.168.159.64,10.5.139.26,17,55440,905,527.8174400228825,1768275563.6540627,0.0020285571911603122,527.8174400228825,19.86047248410258,2.5337635495373364e-05,492.961206298557,260193.5219390964,53,17,0.11594918311548241,15.999977986052736,9.99859042974533,1.0,6.956082775627387,URLLC,3,1,10,gNB_048,AMF_08,UPF_05,SST3-SD748,11195,8035167,6,DNS_Tunneling,1,tunneling,1.0,0.679245283018868,0.2601935219390964
192.168.241.108,10.5.198.181,17,3028,533,459.05195861750445,1768246219.6540818,0.002110893772726522,459.05195861750445,122.59619419895826,0.00018825941578418456,473.732981223568,217468.05289238834,39,16,0.05230129573704007,15.999977986052736,9.99859042974533,1.0,7.157464339376664,V2X,2,5,20,gNB_009,AMF_07,UPF_05,SST2-SD685,55930,2071232,5,DNS_Tunneling,1,tunneling,1.0,0.5897435897435898,0.21746805289238835
192.168.177.123,10.5.190.9,6,31531,125,381.07630041284534,1768277096.654117,0.0044398633696958924,381.07630041284534,67.63359237664828,0.0005155716277651593,225.23215620225153,85830.63681956212,54,15,0.10589232170761356,15.999977986052736,9.99859042974533,1.0,7.426041908253974,V2X,2,5,20,gNB_019,AMF_05,UPF_05,SST2-SD598,28569,8859198,5,DNS_Tunneling,1,tunneling,1.0,0.7222222222222222,0.08583063681956211
192.168.230.131,10.5.254.62,1,24735,154,241.41943816464106,1768211601.6541374,0.00200967557375087,241.41943816464106,92.333912852955,0.0003057813440429625,497.592752313546,120128.56269833367,49,20,0.09693172702641072,15.999977986052736,9.99859042974533,0.5,8.084579955252474,eMBB,6,10,300,gNB_030,AMF_10,UPF_03,SST6-SD770,27951,5593874,14,DNS_Tunneling,1,tunneling,1.0,0.5918367346938775,0.12012856269833366
192.168.237.25,10.5.78.156,1,50052,488,456.05985095523,1768256931.6541574,0.0033279497967492583,456.05985095523,246.82126496610385,0.002032959718140699,300.48530208502547,137039.28208313396,47,19,0.08416898948225131,15.999977986052736,9.99859042974533,0.5,7.166898627567364,mMTC,9,15,1000,gNB_001,AMF_05,UPF_04,SST9-SD687,45763,2151978,1,DNS_Tunneling,1,tunneling,1.0,0.5957446808510638,0.13703928208313396
192.168.76.113,10.5.150.37,6,34286,537,486.0632218512407,1768203427.654183,0.0030475774828248488,486.0632218512407,43.49650445860315,0.0002616054420600004,328.12947517681613,159491.66988879995,45,20,0.07740153776109528,15.999977986052736,9.99859042974533,1.0,7.074977820061754,IndustrialIoT,7,12,100,gNB_031,AMF_05,UPF_05,SST7-SD174,16471,4555671,12,DNS_Tunneling,1,tunneling,1.0,0.5555555555555556,0.15949166988879995
192.168.198.224,10.5.30.190,17,19634,86,747.0252024001529,1768251543.6542034,0.008388943467267929,747.0252024001529,86.01426019135788,0.00533749723978201,119.20452246481466,89048.78252129175,49,12,0.08060800876727658,15.999977986052736,9.99859042974533,1.0,6.454964880218808,mMTC,9,15,1000,gNB_026,AMF_04,UPF_01,SST9-SD353,37087,7321859,4,DNS_Tunneling,1,tunneling,1.0,0.7551020408163265,0.08904878252129175
192.168.132.66,10.5.126.9,6,55601,864,266.5699500524313,1768247646.6542249,0.0028413377353885575,266.5699500524313,88.15758366839601,0.00043465660455460436,351.9468972467113,93818.46682016399,43,13,0.0998596091236958,15.999977986052736,9.99859042974533,1.0,7.941607639083654,eMBB,6,10,300,gNB_039,AMF_07,UPF_01,SST6-SD874,4543,1709242,6,DNS_Tunneling,1,tunneling,1.0,0.6976744186046512,0.09381846682016398
192.168.34.124,10.5.132.153,17,25133,844,317.1409749146045,1768247662.6542444,0.0042660237130687974,317.1409749146045,108.09180505831617,0.0003873237667284411,234.41032381900246,74341.11862600657,43,18,0.10180558045066673,15.999977986052736,9.99859042974533,1.0,7.690997509226912,V2X,2,5,20,gNB_016,AMF_09,UPF_01,SST2-SD284,33956,2488672,10,DNS_Tunneling,1,tunneling,1.0,0.5813953488372092,0.07434111862600658
192.168.2.162,10.5.45.72,1,44142,63,354.09650221131847,1768206613.6542635,0.002859517640214165,354.09650221131847,45.79642624635804,7.215067774009223e-05,349.7093306705758,123830.85078111225,41,14,0.11253726909485066,15.999977986052736,9.99859042974533,0.5,7.531979203515882,V2X,2,5,20,gNB_026,AMF_10,UPF_04,SST2-SD175,40942,3432930,15,DNS_Tunneling,1,tunneling,1.0,0.6585365853658536,0.12383085078111225
192.168.13.117,10.5.240.203,17,55001,317,595.0367838022548,1768245626.654284,0.0022327213545749666,595.0367838022548,18.27675761415612,0.00028053804571490413,447.88392333460956,266507.4092577617,46,16,0.07664762230760867,15.999977986052736,9.99859042974533,1.0,6.783142941019112,URLLC,3,1,10,gNB_048,AMF_08,UPF_03,SST3-SD899,50247,9030496,14,DNS_Tunneling,1,tunneling,1.0,0.6521739130434783,0.26650740925776173
192.168.148.184,10.5.31.53,1,21243,71,732.622864042616,1768268645.6543033,0.002429090506667693,732.622864042616,63.338499172339894,0.000822401975853489,411.6767149083437,301603.77393580624,63,19,0.059672052404689084,15.999977986052736,9.99859042974533,0.5,6.4830510702162885,V2X,2,5,20,gNB_049,AMF_08,UPF_02,SST2-SD305,52059,1000402,10,DNS_Tunneling,1,tunneling,1.0,0.6984126984126984,0.30160377393580623
192.168.160.191,10.5.163.247,17,26940,289,378.59701017285545,1768284079.6543224,0.004330665632248405,378.59701017285545,269.17317895937805,1.9630020468329268e-05,230.91138520449977,87422.36005329614,53,21,0.06735119611251632,15.999977986052736,9.99859042974533,1.0,7.43545877833155,URLLC,3,1,10,gNB_021,AMF_03,UPF_04,SST3-SD761,16100,3016175,6,DNS_Tunneling,1,tunneling,1.0,0.6037735849056604,0.08742236005329614
192.168.246.192,10.5.76.173,1,21721,612,283.95605374895956,1768219847.6543415,0.0022132476080265174,283.95605374895956,71.11236383873752,0.00012763627101069816,451.82472868079515,128298.36694239294,57,16,0.058913606771738944,15.999977986052736,9.99859042974533,0.5,7.850454126915294,URLLC,3,1,10,gNB_019,AMF_10,UPF_03,SST3-SD549,16446,8668998,11,DNS_Tunneling,1,tunneling,1.0,0.7192982456140351,0.12829836694239294
192.168.223.73,10.5.225.167,17,23953,570,643.4422400199344,1768250659.6543608,0.00445642151240798,643.4422400199344,182.07999198416124,0.0021801637501367237,224.39529052979114,144385.4083884128,52,20,0.08561580909937162,15.999977986052736,9.99859042974533,1.0,6.670311148650746,URLLC,3,1,10,gNB_028,AMF_08,UPF_05,SST3-SD418,9371,8208349,13,DNS_Tunneling,1,tunneling,1.0,0.6153846153846154,0.1443854083884128
192.168.154.211,10.5.40.198,17,24414,963,449.8005568955,1768258409.6543813,0.004544887971680953,449.8005568955,104.67154120092698,0.0019361190658247355,220.02742558913818,98968.45856227753,54,6,0.08740570704368217,15.999977986052736,9.99859042974533,1.0,7.186836348968687,eMBB,6,10,300,gNB_037,AMF_10,UPF_01,SST6-SD115,63949,2394586,14,DNS_Tunneling,1,tunneling,1.0,0.8888888888888888,0.09896845856227754
192.168.76.47,10.5.162.237,6,31640,523,614.7226343148799,1768220571.654402,0.0037500942090443225,614.7226343148799,217.67749598013714,0.00021249712471552512,266.6599675251468,163921.91770337854,47,10,0.1137947104576609,15.999977986052736,9.99859042974533,1.0,6.736186189664423,mMTC,9,15,1000,gNB_032,AMF_01,UPF_02,SST9-SD196,46414,1149540,11,DNS_Tunneling,1,tunneling,1.0,0.7872340425531915,0.16392191770337855
192.168.250.114,10.5.110.162,17,61990,45,229.93439774041047,1768267410.654428,0.005675670599455171,229.93439774041047,191.10853525184888,0.00016847918751158777,176.19063377215616,40512.287263901955,62,14,0.1178051512982182,15.999977986052736,9.99859042974533,1.0,8.154899489693918,URLLC,3,1,10,gNB_004,AMF_09,UPF_02,SST3-SD728,53241,6115322,1,DNS_Tunneling,1,tunneling,1.0,0.7741935483870968,0.04051228726390196
192.168.138.9,10.5.111.67,17,60495,782,276.5630349222971,1768233297.6544487,0.006589202776380447,276.5630349222971,45.18996013209331,0.00039289885721217763,151.76342782841414,41972.15419043721,59,14,0.12383586259090032,15.999977986052736,9.99859042974533,1.0,7.888513455762475,URLLC,3,1,10,gNB_027,AMF_08,UPF_04,SST3-SD732,64901,6560932,13,DNS_Tunneling,1,tunneling,1.0,0.7627118644067796,0.04197215419043721
192.168.128.66,10.5.160.227,6,45627,994,682.3735376895877,1768203078.6544678,0.009535128387794795,682.3735376895877,38.39006630330209,0.00018250532122187003,104.87535765958067,71564.16882262887,50,10,0.12155413226824649,15.999977986052736,9.99859042974533,1.0,6.5855600959644836,V2X,2,5,20,gNB_020,AMF_06,UPF_02,SST2-SD793,16183,6862287,14,DNS_Tunneling,1,tunneling,1.0,0.8,0.07156416882262887
192.168.62.146,10.5.61.12,1,59497,505,437.72186071527005,1768255847.6544886,0.008170980685854196,437.72186071527005,41.3893129904967,3.444877209727233e-05,122.38433040616835,53570.29682778041,48,12,0.08139774014349989,15.999977986052736,9.99859042974533,0.5,7.226107359392774,URLLC,3,1,10,gNB_040,AMF_05,UPF_01,SST3-SD719,61173,7895221,1,DNS_Tunneling,1,tunneling,1.0,0.75,0.05357029682778041
192.168.100.46,10.5.187.180,1,52068,189,367.248310532029,1768233827.6545072,0.00485458207859247,367.248310532029,86.93251198744555,0.00042528375316487643,205.9909553099859,75649.83032247101,44,16,0.1077891650986804,15.999977986052736,9.99859042974533,0.5,7.479365942372344,eMBB,6,10,300,gNB_035,AMF_03,UPF_03,SST6-SD701,2830,9958483,12,DNS_Tunneling,1,tunneling,1.0,0.6363636363636364,0.07564983032247101
192.168.203.148,10.5.26.202,1,13152,741,714.3899599648498,1768259818.6545272,0.003983399888722576,714.3899599648498,148.840749849776,6.349991286454335e-05,251.04183058073212,179341.76329807183,45,12,0.12323420976558468,15.999977986052736,9.99859042974533,0.5,6.519409991309784,URLLC,3,1,10,gNB_020,AMF_05,UPF_04,SST3-SD112,393,2569684,15,DNS_Tunneling,1,tunneling,1.0,0.7333333333333334,0.17934176329807183
192.168.129.39,10.5.124.85,1,62197,792,272.62504960389737,1768210027.6545463,0.0046888854237416575,272.62504960389737,47.49167288337532,0.00024418954346832076,213.2702997895,58142.8260591505,46,7,0.10817479036551911,15.999977986052736,9.99859042974533,0.5,7.909203668914818,eMBB,6,10,300,gNB_018,AMF_03,UPF_04,SST6-SD143,43122,8753041,11,DNS_Tunneling,1,tunneling,1.0,0.8478260869565217,0.058142826059150506
192.168.131.31,10.5.18.55,1,38971,729,512.0011880285838,1768285517.654568,0.00307934496463392,512.0011880285838,76.32095229989675,0.00026042737638504035,324.7443893051724,166269.51312986517,62,16,0.07937937151927793,15.999977986052736,9.99859042974533,0.5,6.99997463847274,URLLC,3,1,10,gNB_047,AMF_09,UPF_02,SST3-SD156,57002,9334282,4,DNS_Tunneling,1,tunneling,1.0,0.7419354838709677,0.16626951312986518
192.168.35.30,10.5.215.82,17,29030,328,285.75437480259546,1768213052.6545885,0.002284189006021332,285.75437480259546,236.3394602471093,0.0005352746139464105,437.79214301614627,125101.02012106734,48,19,0.10206644936815744,15.999977986052736,9.99859042974533,1.0,7.841346210497241,eMBB,6,10,300,gNB_048,AMF_07,UPF_05,SST6-SD378,39299,1348506,1,DNS_Tunneling,1,tunneling,1.0,0.6041666666666667,0.12510102012106733
192.168.243.28,10.5.73.78,6,34318,292,265.05372475852096,1768288712.6546073,0.0022721720534465677,265.05372475852096,207.41411670015384,9.103781839159865e-05,440.10751671870077,116652.13660051467,50,9,0.070204794640656,15.999977986052736,9.99859042974533,1.0,7.9498369815572,eMBB,6,10,300,gNB_044,AMF_02,UPF_02,SST6-SD718,28548,7003400,2,DNS_Tunneling,1,tunneling,1.0,0.8200000000000001,0.11665213660051467
192.168.155.88,10.5.64.35,6,46126,519,418.4611060264174,1768242323.654633,0.006284273189260037,418.4611060264174,115.61844928757243,0.0005898793721300676,159.1273914872164,66588.6242408393,42,14,0.06362959895420393,15.999977986052736,9.99859042974533,1.0,7.291028258927496,V2X,2,5,20,gNB_020,AMF_03,UPF_05,SST2-SD764,34050,6081062,3,DNS_Tunneling,1,tunneling,1.0,0.6666666666666667,0.0665886242408393
192.168.90.75,10.5.236.178,17,62948,390,775.827497871106,1768231131.6546538,0.0038507282893477457,775.827497871106,73.11692577618305,0.00043745681881366425,259.69113499030715,201475.5234788376,43,15,0.07235561147240084,15.999977986052736,9.99859042974533,1.0,6.400385885658449,eMBB,6,10,300,gNB_013,AMF_09,UPF_01,SST6-SD493,43893,6192116,15,DNS_Tunneling,1,tunneling,1.0,0.6511627906976745,0.2014755234788376
192.168.92.112,10.5.98.61,1,18179,896,424.6039067871824,1768283449.6546729,0.0025019026611813686,424.6039067871824,147.81149761397114,3.745979312350695e-06,399.6958057224384,169712.400636198,45,11,0.10990779491854341,15.999977986052736,9.99859042974533,0.5,7.270004150714033,IndustrialIoT,7,12,100,gNB_032,AMF_07,UPF_03,SST7-SD220,55055,9559906,7,DNS_Tunneling,1,tunneling,1.0,0.7555555555555555,0.169712400636198
